,ballotpedia_state_candidate_links
2312,https://ballotpedia.org/Cyrus_Sajna
2313,https://ballotpedia.org/Randy_Weber
2314,https://ballotpedia.org/Keith_Casey
2315,https://ballotpedia.org/Ruben_Landon_Dante
2316,https://ballotpedia.org/Gina_Smith
2317,https://ballotpedia.org/Eliza_Alvarado
2318,https://ballotpedia.org/Julio_Garza_(Texas_congressional_candidate_District_15)
2319,https://ballotpedia.org/Ruben_Ramirez
2320,https://ballotpedia.org/Vanessa_Tijerina
2321,https://ballotpedia.org/Michelle_Vallejo
2322,https://ballotpedia.org/John_Villarreal_Rigney
2323,https://ballotpedia.org/Roberto_Haddad
2324,https://ballotpedia.org/Jose_Aizar_Cavazos
2325,https://ballotpedia.org/Sara_Canady
2326,https://ballotpedia.org/Vangela_Churchill
2327,https://ballotpedia.org/Monica_De_La_Cruz_Hernandez
2328,https://ballotpedia.org/Mauro_Garza
2329,https://ballotpedia.org/Angela_Juarez
2330,https://ballotpedia.org/Ryan_Krause
2331,https://ballotpedia.org/John_Lerma
2332,https://ballotpedia.org/Steve_Schmuker_Jr.
2333,https://ballotpedia.org/Ross_Leone
2334,https://ballotpedia.org/Veronica_Escobar
2335,https://ballotpedia.org/Deliris_Montanez_Berrios
2336,https://ballotpedia.org/Irene_Armendariz-Jackson
2337,https://ballotpedia.org/Samuel_Williams_Jr.
2338,https://ballotpedia.org/Mary_Jo_Woods
2339,https://ballotpedia.org/Pete_Sessions
2340,https://ballotpedia.org/Paulette_Carson
2341,https://ballotpedia.org/Jason_Nelson_(Texas)
2342,https://ballotpedia.org/Robert_Rosenberger_(Texas)
2343,https://ballotpedia.org/Sheila_Jackson_Lee
2344,https://ballotpedia.org/Cassius_Marcellous_Evergreen
2345,https://ballotpedia.org/Charles_Thompson_(Texas_U.S._House_candidate)
2346,https://ballotpedia.org/Carmen_Maria_Montiel
2347,https://ballotpedia.org/Scott_Huckabee
2348,https://ballotpedia.org/Phil_Kurtz
2349,https://ballotpedia.org/Jodey_Arrington
2350,https://ballotpedia.org/Joaquin_Castro
2351,https://ballotpedia.org/Kyle_Sinclair
2352,https://ballotpedia.org/Mark_Murray
2353,https://ballotpedia.org/Michael_Stevens_(Texas)
2354,https://ballotpedia.org/David_Anderson_(Texas)
2355,https://ballotpedia.org/Coy_Branscum
2356,https://ballotpedia.org/Cherif_Gacis
2357,https://ballotpedia.org/Scott_Sturm
2358,https://ballotpedia.org/Ricardo_Villarreal
2359,https://ballotpedia.org/Claudia_Zapata
2360,https://ballotpedia.org/Chip_Roy
2361,https://ballotpedia.org/Michael_French
2362,https://ballotpedia.org/Robert_Lowry
2363,https://ballotpedia.org/Dana_Zavorka
2364,https://ballotpedia.org/Jim_Squires
2365,https://ballotpedia.org/Jamie_Jordan
2366,https://ballotpedia.org/Matthew_Berg
2367,https://ballotpedia.org/Jim_Squires
2368,https://ballotpedia.org/Angel_Vega
2369,https://ballotpedia.org/Troy_Nehls
2370,https://ballotpedia.org/Gregory_Thorne
2371,https://ballotpedia.org/Joseph_Leblanc
2372,https://ballotpedia.org/Priscilla_Golden
2373,https://ballotpedia.org/John_Lira_(Texas)
2374,https://ballotpedia.org/Tony_Gonzales
2375,https://ballotpedia.org/Alma_Arredondo-Lynch
2376,https://ballotpedia.org/Alia_Garcia-Ureste
2377,https://ballotpedia.org/Kathy_Fragnoli
2378,https://ballotpedia.org/Derrik_Gay
2379,https://ballotpedia.org/Jan_McDowell
2380,https://ballotpedia.org/Michelle_Beckley
2381,https://ballotpedia.org/Beth_Van_Duyne
2382,https://ballotpedia.org/Nate_Weymouth
2383,https://ballotpedia.org/Roger_Williams_(Texas)
2384,https://ballotpedia.org/Tyler_Smith_(Texas)
2385,https://ballotpedia.org/Michael_Burgess
2386,https://ballotpedia.org/Brian_Brazeal
2387,https://ballotpedia.org/Vincent_Gallo
2388,https://ballotpedia.org/Raven_Harrison
2389,https://ballotpedia.org/Isaac_Smith
2390,https://ballotpedia.org/Craig_Walker_(Texas)
2391,https://ballotpedia.org/Mike_Kolls
2392,https://ballotpedia.org/Victor_Melgoza
2393,https://ballotpedia.org/Maclovio_Perez_Jr.
2394,https://ballotpedia.org/Anthony_Tristan
2395,https://ballotpedia.org/Michael_Cloud_(Texas)
2396,https://ballotpedia.org/Andrew_Alvarez_(Texas)
2397,https://ballotpedia.org/A.J._Louderback
2398,https://ballotpedia.org/Chris_Mapp
2399,https://ballotpedia.org/Eric_Mireles
2400,https://ballotpedia.org/Henry_Cuellar
2401,https://ballotpedia.org/Tannya_Benavides
2402,https://ballotpedia.org/Jessica_Cisneros
2403,https://ballotpedia.org/Ed_Cabrera
2404,https://ballotpedia.org/Steven_Fowler
2405,https://ballotpedia.org/Cassy_Garcia
2406,https://ballotpedia.org/Eric_Hohman
2407,https://ballotpedia.org/Rolando_Rodriguez
2408,https://ballotpedia.org/Willie_Vasquez_Ng
2409,https://ballotpedia.org/Sandra_Whitten
2410,https://ballotpedia.org/Sylvia_Garcia
2411,https://ballotpedia.org/Jaimy_Blanco
2412,https://ballotpedia.org/Lulite_Ejigu
2413,https://ballotpedia.org/Julio_Garza_(Texas_congressional_candidate_District_29)
2414,https://ballotpedia.org/Robert_Schafranek
2415,https://ballotpedia.org/Sarah_Miller_(Texas)
2416,https://ballotpedia.org/Barbara_Mallory_Caraway
2417,https://ballotpedia.org/Jasmine_Crockett
2418,https://ballotpedia.org/Arthur_Dixon
2419,https://ballotpedia.org/Jane_Hamilton
2420,https://ballotpedia.org/Vonciel_Jones_Hill
2421,https://ballotpedia.org/Keisha_Lankford
2422,https://ballotpedia.org/Jessica_Mason
2423,https://ballotpedia.org/Abel_Mulugheta
2424,https://ballotpedia.org/Roy_Williams_Jr._(Texas)
2425,https://ballotpedia.org/Zachariah_Manning
2426,https://ballotpedia.org/Lizbeth_Diaz
2427,https://ballotpedia.org/Kelvin_Goodwin-Castillo
2428,https://ballotpedia.org/James_Harris_(Texas_congressional_candidate)
2429,https://ballotpedia.org/Dakinya_Jefferson
2430,https://ballotpedia.org/Angeigh_Roc'ellerpitts
2431,https://ballotpedia.org/James_Rodgers
2432,https://ballotpedia.org/Phil_Gray
2433,https://ballotpedia.org/Jonathan_Hildner
2434,https://ballotpedia.org/Christopher_Scurry
2435,https://ballotpedia.org/John_Carter_(Texas)
2436,https://ballotpedia.org/Abhiram_Garapati
2437,https://ballotpedia.org/Mike_Williams_(Texas)
2438,https://ballotpedia.org/Jason_Hutson
2439,https://ballotpedia.org/Derrick_Johns
2440,https://ballotpedia.org/Colin_Allred
2441,https://ballotpedia.org/Nathan_Davis_(Texas)
2442,https://ballotpedia.org/Darrell_Day
2443,https://ballotpedia.org/Brad_Namdar
2444,https://ballotpedia.org/Ejike_Okpa
2445,https://ballotpedia.org/Antonio_Swad
2446,https://ballotpedia.org/Justin_Webb
2447,https://ballotpedia.org/Montgomery_Markland
2448,https://ballotpedia.org/Ricardo_Salazar
2449,https://ballotpedia.org/Gary_Slagel
2450,https://ballotpedia.org/Nathan_Bosley
2451,https://ballotpedia.org/Marc_Veasey
2452,https://ballotpedia.org/Carlos_Quintanilla_(Texas)
2453,https://ballotpedia.org/Patrick_Gillespie_(Texas)
2454,https://ballotpedia.org/Robert_MacGlaflin
2455,https://ballotpedia.org/Ken_Ashby
2456,https://ballotpedia.org/Vicente_Gonzalez_Jr.
2457,https://ballotpedia.org/Laura_Cisneros
2458,https://ballotpedia.org/Filemon_Meza
2459,https://ballotpedia.org/Beatriz_Reynoso
2460,https://ballotpedia.org/Osbert_Rodriguez_Haro_III
2461,https://ballotpedia.org/William_Thompson_(Texas)
2462,https://ballotpedia.org/Diego_Zavala
2463,https://ballotpedia.org/Rochelle_Garza
2464,https://ballotpedia.org/Jaime_Rodriguez_(Texas)
2465,https://ballotpedia.org/Ryan_Trevino
2466,https://ballotpedia.org/Juana_Cantu-Cabrera
2467,https://ballotpedia.org/Mayra_Flores
2468,https://ballotpedia.org/Gregory_Kunkle_Jr.
2469,https://ballotpedia.org/Francis_McCaffrey
2470,https://ballotpedia.org/Larry_Polsky
2471,https://ballotpedia.org/Philip_Sotelo
2472,https://ballotpedia.org/Gregorio_Casar
2473,https://ballotpedia.org/Eddie_Rodriguez
2474,https://ballotpedia.org/Carla-Joy_Sisco
2475,https://ballotpedia.org/Rebecca_J._Viagran
2476,https://ballotpedia.org/Danielle_Fewings
2477,https://ballotpedia.org/Sass
2478,https://ballotpedia.org/Jenai_Aragona-Hales
2479,https://ballotpedia.org/Bill_Condict
2480,https://ballotpedia.org/Marilyn_Jackson
2481,https://ballotpedia.org/Alejandro_Ledezma
2482,https://ballotpedia.org/Dan_McQueen
2483,https://ballotpedia.org/Sam_Montoya
2484,https://ballotpedia.org/Asa_Palagi
2485,https://ballotpedia.org/Michael_Rodriguez_(Texas)
2486,https://ballotpedia.org/Dan_Sawatzki
2487,https://ballotpedia.org/Jennifer_Sundt
2488,https://ballotpedia.org/Michael_Idrogo
2489,https://ballotpedia.org/Jon_Haire
2490,https://ballotpedia.org/Brian_Babin
2491,https://ballotpedia.org/Lloyd_Doggett
2492,https://ballotpedia.org/Quinton_Beaubouef
2493,https://ballotpedia.org/Donna_Imam
2494,https://ballotpedia.org/Christopher_Jones_(Texas)
2495,https://ballotpedia.org/Hasani_Burton
2496,https://ballotpedia.org/Jeremiah_Diacogiannis
2497,https://ballotpedia.org/Jenny_Garcia_Sharon
2498,https://ballotpedia.org/Rod_Lingsch
2499,https://ballotpedia.org/Clark_Patterson
2500,https://ballotpedia.org/Nazirite_Perez
2501,https://ballotpedia.org/Duncan_Klussmann
2502,https://ballotpedia.org/Diana_Martinez_Alexander
2503,https://ballotpedia.org/Centrell_Reed
2504,https://ballotpedia.org/Philip_Covarrubias
2505,https://ballotpedia.org/Alex_Cross
2506,https://ballotpedia.org/Jerry_Ford_Sr.
2507,https://ballotpedia.org/Brett_Guillory
2508,https://ballotpedia.org/David_Hogan_(Texas)
2509,"https://ballotpedia.org/Wesley_Hunt_(Congressional_candidate,_Texas)"
2510,https://ballotpedia.org/Roland_Lopez
2511,https://ballotpedia.org/Damien_Mockus
2512,https://ballotpedia.org/Mark_Ramsey
2513,https://ballotpedia.org/Richard_Welch_(Texas)
2514,https://ballotpedia.org/Blake_Moore
2515,https://ballotpedia.org/Andrew_Badger
2516,https://ballotpedia.org/William_Campbell_(Utah)
2517,https://ballotpedia.org/Alena_Ericksen
2518,https://ballotpedia.org/Thomas_DeMille
2519,https://ballotpedia.org/Phelan_Acheson
2520,https://ballotpedia.org/Nicholas_Mitchell
2521,https://ballotpedia.org/Chris_Stewart_(Utah)
2522,https://ballotpedia.org/Erin_Rider
2523,https://ballotpedia.org/Brandon_Casper
2524,https://ballotpedia.org/Jason_Preston
2525,https://ballotpedia.org/Jake_Hunsaker
2526,https://ballotpedia.org/Nicholas_Huey
2527,https://ballotpedia.org/Austin_Nichols
2528,https://ballotpedia.org/Jessica_Anderson_(Virginia)
2529,https://ballotpedia.org/Jim_Gehlsen
2530,https://ballotpedia.org/Stewart_Navarre
2531,https://ballotpedia.org/Rob_Wittman
2532,https://ballotpedia.org/Elaine_Luria
2533,https://ballotpedia.org/Neil_Smith_(Virginia)
2534,https://ballotpedia.org/Tommy_Altman
2535,https://ballotpedia.org/Andy_Baan
2536,https://ballotpedia.org/Jarome_Bell
2537,https://ballotpedia.org/Jennifer_Kiggans
2538,https://ballotpedia.org/Luis_Rivera_(Virginia)
2539,https://ballotpedia.org/James_Taylor_(Virginia)
2540,https://ballotpedia.org/Theodore_Engquist
2541,https://ballotpedia.org/Terry_Namkung
2542,https://ballotpedia.org/Michael_Dickinson
2543,https://ballotpedia.org/Shadi_Ayyas
2544,https://ballotpedia.org/Thomas_McLellan
2545,https://ballotpedia.org/Andy_Parker
2546,https://ballotpedia.org/Joshua_Throneburg
2547,https://ballotpedia.org/Lewis_Combs
2548,https://ballotpedia.org/Bob_Good
2549,https://ballotpedia.org/Dan_Moy
2550,https://ballotpedia.org/Jennifer_Lewis
2551,https://ballotpedia.org/Ben_Cline
2552,https://ballotpedia.org/Merritt_Hale
2553,https://ballotpedia.org/Gary_Adkins
2554,https://ballotpedia.org/Derrick_Anderson
2555,https://ballotpedia.org/Gautam_Barve
2556,https://ballotpedia.org/John_Castorani
2557,https://ballotpedia.org/Gina_Ciarcia
2558,https://ballotpedia.org/Craig_Ennis
2559,https://ballotpedia.org/John_McGuire
2560,https://ballotpedia.org/Michael_Monteforte
2561,https://ballotpedia.org/Bryce_Reeves
2562,https://ballotpedia.org/David_Ross_(Virginia)
2563,https://ballotpedia.org/Crystal_Vanuch
2564,https://ballotpedia.org/Yesli_Vega
2565,https://ballotpedia.org/Amanda_Chase
2566,https://ballotpedia.org/Taylor_Keeney
2567,https://ballotpedia.org/Tina_Ramirez
2568,https://ballotpedia.org/Don_Beyer
2569,https://ballotpedia.org/Victoria_Virasingh
2570,https://ballotpedia.org/Monica_Carpio
2571,https://ballotpedia.org/Heerak_Christian_Kim
2572,https://ballotpedia.org/Karina_Lipsman
2573,https://ballotpedia.org/Morgan_Griffith
2574,https://ballotpedia.org/Kimberly_Nadine_Lowe
2575,https://ballotpedia.org/Jennifer_Wexton
2576,https://ballotpedia.org/John_Beatty_(Virginia)
2577,https://ballotpedia.org/Dave_Beckwith
2578,https://ballotpedia.org/Hung_Cao
2579,https://ballotpedia.org/Mike_Clancy
2580,https://ballotpedia.org/Theresa_Coates_Ellis
2581,https://ballotpedia.org/Adam_Gizinski
2582,https://ballotpedia.org/John_Henley
2583,https://ballotpedia.org/Jeanine_Lawson
2584,https://ballotpedia.org/Paul_Lott
2585,https://ballotpedia.org/Caleb_Max
2586,https://ballotpedia.org/Brandon_Michon
2587,https://ballotpedia.org/Brooke_Taylor
2588,https://ballotpedia.org/Clay_Percle
2589,https://ballotpedia.org/Gerald_Connolly
2590,https://ballotpedia.org/Ally_Dalsimer
2591,https://ballotpedia.org/Dereje_Gerawork
2592,https://ballotpedia.org/Joe_Babb
2593,https://ballotpedia.org/Matthew_Chappell
2594,https://ballotpedia.org/James_Myles
2595,https://ballotpedia.org/Vincent_Cavaleri
2596,https://ballotpedia.org/Jason_Call_(Washington)
2597,https://ballotpedia.org/Carrie_Kennedy
2598,https://ballotpedia.org/Jaime_Herrera_Beutler
2599,https://ballotpedia.org/Leslie_French
2600,https://ballotpedia.org/Brent_Hennrich
2601,https://ballotpedia.org/Chris_Jenkins
2602,https://ballotpedia.org/Joe_Kent_(Washington)
2603,https://ballotpedia.org/Vicki_Kraft
2604,https://ballotpedia.org/Lucy_Lauser
2605,https://ballotpedia.org/Christopher_Maynard
2606,https://ballotpedia.org/Matthew_Overton
2607,https://ballotpedia.org/Davy_Ray
2608,https://ballotpedia.org/Heidi_St._John
2609,https://ballotpedia.org/Wadi_Yakhour
2610,https://ballotpedia.org/Loren_Culp
2611,https://ballotpedia.org/Benancio_Garcia_III
2612,https://ballotpedia.org/Corey_Gibson
2613,https://ballotpedia.org/Brad_Klippert
2614,https://ballotpedia.org/Jerrod_Sessler
2615,https://ballotpedia.org/Doug_White
2616,https://ballotpedia.org/Ann_Marie_Danimus
2617,https://ballotpedia.org/Natasha_Hill
2618,https://ballotpedia.org/Paul_Glumaz
2619,https://ballotpedia.org/Kim_Schrier
2620,https://ballotpedia.org/Reagan_Dunn
2621,https://ballotpedia.org/Justin_Greywolf
2622,https://ballotpedia.org/Jesse_Jensen
2623,https://ballotpedia.org/Matt_Larkin
2624,https://ballotpedia.org/Sea_Chan
2625,https://ballotpedia.org/Stephanie_Gallardo
2626,https://ballotpedia.org/David_Ishii
2627,https://ballotpedia.org/Krystal_Marx
2628,https://ballotpedia.org/Amelia_Paz
2629,https://ballotpedia.org/Don_Hewett
2630,https://ballotpedia.org/Eugene_Watson
2631,https://ballotpedia.org/Carol_Miller_(West_Virginia)
2632,https://ballotpedia.org/Scott_Fuller
2633,https://ballotpedia.org/James_Houser
2634,https://ballotpedia.org/Zane_Lawhorn
2635,https://ballotpedia.org/Kent_Stevens_(West_Virginia)
2636,https://ballotpedia.org/Angela_Dwyer
2637,https://ballotpedia.org/Barry_L._Wendell
2638,https://ballotpedia.org/David_McKinley
2639,https://ballotpedia.org/Alexander_Mooney
2640,https://ballotpedia.org/Susan_Buchser-Lochocki
2641,https://ballotpedia.org/Rhonda_Hercules
2642,https://ballotpedia.org/Mike_Seckman
2643,https://ballotpedia.org/Carly_Braun
2644,https://ballotpedia.org/Michael_Sisco
2645,https://ballotpedia.org/Albert_Namath
2646,https://ballotpedia.org/Ann_Roe
2647,https://ballotpedia.org/Charity_Barry
2648,https://ballotpedia.org/Rebecca_Cooke
2649,https://ballotpedia.org/Brett_Knudsen
2650,https://ballotpedia.org/Deb_McGrath
2651,https://ballotpedia.org/Mark_Neumann_(Wisconsin_congressional_candidate)
2652,https://ballotpedia.org/Brad_Pfaff
2653,https://ballotpedia.org/Denise_Hurless
2654,https://ballotpedia.org/Derrick_Van_Orden
2655,https://ballotpedia.org/Jessica_Katzenmeyer
2656,https://ballotpedia.org/Mike_Van_Someren
2657,https://ballotpedia.org/Douglas_Mullenix
2658,https://ballotpedia.org/George_Kellogg
2659,https://ballotpedia.org/Audun_Mikkelson
2660,https://ballotpedia.org/Jacob_VandenPlas
